CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-29T18:22:41,18 SPCS,FENGYUN 1C DEB,1999-025EVD,EARTH,TEME,UTC,SGP4,2021-10-29T11:37:51.950784,14.15224403,0.0007518,99.2277,213.4607,42.6799,317.4956,0,U,38813,999,26929,0.00024856,0.00000436,0,7219.686,101.751,846.979,836.123,DEBRIS,SMALL,PRC,1999,TSC,,3191412,188430204,0 FENGYUN 1C DEB,1 38813U 99025EVD 21302.48462906  .00000436  00000-0  24856-3 0  9996,2 38813  99.2277 213.4607 0007518  42.6799 317.4956 14.15224403269291
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,FENGYUN 1C DEB,1999-025EVE,EARTH,TEME,UTC,SGP4,2021-10-30T23:08:18.894048,14.28608438,0.0113651,98.3507,7.923,129.1475,231.9874,0,U,38814,999,62462,0.0027043,0.00007242,0,7174.523,100.797,877.927,714.849,DEBRIS,SMALL,PRC,1999,TSC,,3194431,188565478,0 FENGYUN 1C DEB,1 38814U 99025EVE 21303.96410757  .00007242  00000-0  27043-2 0  9990,2 38814  98.3507   7.9230 0113651 129.1475 231.9874 14.28608438624623
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-30T22:26:11,18 SPCS,FENGYUN 1C DEB,1999-025EVF,EARTH,TEME,UTC,SGP4,2021-10-30T13:01:12.548640,14.78310665,0.0021982,99.6805,58.5158,356.9566,3.1502,0,U,38815,999,65905,0.0023675,0.00017248,0,7012.799,97.408,650.079,619.248,DEBRIS,SMALL,PRC,1999,TSC,,3193031,188519556,0 FENGYUN 1C DEB,1 38815U 99025EVF 21303.54250635  .00017248  00000-0  23675-2 0  9996,2 38815  99.6805  58.5158 0021982 356.9566   3.1502 14.78310665659055
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-28T19:47:07,18 SPCS,FENGYUN 1C DEB,1999-025EVG,EARTH,TEME,UTC,SGP4,2021-10-27T10:22:40.759680,14.35960909,0.0108816,98.801,17.3632,119.808,241.3978,0,U,38816,999,43256,0.00089133,0.00002722,0,7150.012,100.281,849.68,694.073,DEBRIS,SMALL,PRC,1999,TSC,,3189111,188331845,0 FENGYUN 1C DEB,1 38816U 99025EVG 21300.43241620  .00002722  00000-0  89133-3 0  9999,2 38816  98.8010  17.3632 0108816 119.8080 241.3978 14.35960909432567
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-30T18:17:17,18 SPCS,FENGYUN 1C DEB,1999-025EVH,EARTH,TEME,UTC,SGP4,2021-10-30T08:13:42.600288,13.5132002,0.030483,98.6024,345.5816,341.9441,17.1057,0,U,38817,999,45475,0.0011118,0.00000929,0,7445.543,106.562,1294.37,840.445,DEBRIS,SMALL,PRC,1999,TSC,,3192905,188509778,0 FENGYUN 1C DEB,1 38817U 99025EVH 21303.34285417  .00000929  00000-0  11118-2 0  9999,2 38817  98.6024 345.5816 0304830 341.9441  17.1057 13.51320020454757
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-30T18:17:17,18 SPCS,FENGYUN 1C DEB,1999-025EVJ,EARTH,TEME,UTC,SGP4,2021-10-30T08:10:39.218880,14.33569645,0.0094745,98.4664,18.9623,269.1734,106.4076,0,U,38818,999,45658,0.00016585,0.00000438,0,7157.961,100.449,847.644,712.008,DEBRIS,SMALL,PRC,1999,TSC,,3192905,188508528,0 FENGYUN 1C DEB,1 38818U 99025EVJ 21303.34073170  .00000438  00000-0  16585-3 0  9990,2 38818  98.4664  18.9623 0094745 269.1734 106.4076 14.33569645456585
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-28T19:47:07,18 SPCS,FENGYUN 1C DEB,1999-025EVK,EARTH,TEME,UTC,SGP4,2021-10-28T06:59:25.329696,14.15321387,0.0084403,98.6258,321.744,206.3144,215.5419,0,U,38819,999,42144,0.0001514,0.00000263,0,7219.356,101.744,902.155,780.288,DEBRIS,SMALL,PRC,1999,TSC,,3189111,188333597,0 FENGYUN 1C DEB,1 38819U 99025EVK 21301.29126539  .00000263  00000-0  15140-3 0  9993,2 38819  98.6258 321.7440 0084403 206.3144 215.5419 14.15321387421446
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-26T18:06:59,18 SPCS,FENGYUN 1C DEB,1999-025EVL,EARTH,TEME,UTC,SGP4,2021-10-26T08:34:50.181600,13.79759426,0.028224,98.244,336.9553,286.1364,136.1943,0,U,38820,999,41921,0.0010085,0.00001368,0,7342.877,104.366,1171.988,757.497,DEBRIS,SMALL,PRC,1999,TSC,,3184921,188193099,0 FENGYUN 1C DEB,1 38820U 99025EVL 21299.35752525  .00001368  00000-0  10085-2 0  9997,2 38820  98.2440 336.9553 0282240 286.1364 136.1943 13.79759426419219
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-30T06:36:14,18 SPCS,FENGYUN 1C DEB,1999-025EVM,EARTH,TEME,UTC,SGP4,2021-10-30T03:27:49.976352,13.91709468,0.0126812,98.54,261.0537,61.3296,313.1921,0,U,38821,999,46817,0.0009624,0.00001267,0,7300.783,103.47,1015.231,830.066,DEBRIS,SMALL,PRC,1999,TSC,,3191985,188473148,0 FENGYUN 1C DEB,1 38821U 99025EVM 21303.14432843  .00001267  00000-0  96240-3 0  9995,2 38821  98.5400 261.0537 0126812  61.3296 313.1921 13.91709468468175
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-26T18:06:59,18 SPCS,FENGYUN 1C DEB,1999-025EVP,EARTH,TEME,UTC,SGP4,2021-10-21T22:37:21.910944,13.99064865,0.0117085,99.222,336.1979,219.8106,139.4423,0,U,38823,999,66722,0.00051437,0.00000743,0,7275.172,102.926,982.219,811.856,DEBRIS,SMALL,PRC,1999,TSC,,3184921,188193848,0 FENGYUN 1C DEB,1 38823U 99025EVP 21294.94261471  .00000743  00000-0  51437-3 0  9998,2 38823  99.2220 336.1979 0117085 219.8106 139.4423 13.99064865667227
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-28T19:47:07,18 SPCS,FENGYUN 1C DEB,1999-025EVQ,EARTH,TEME,UTC,SGP4,2021-10-28T04:55:40.418688,13.9605536,0.0116619,99.2908,22.891,32.0957,328.7236,0,U,38824,999,48012,0.00087097,0.00001219,0,7285.624,103.148,992.453,822.525,DEBRIS,SMALL,PRC,1999,TSC,,3189111,188331846,0 FENGYUN 1C DEB,1 38824U 99025EVQ 21301.20532892  .00001219  00000-0  87097-3 0  9995,2 38824  99.2908  22.8910 0116619  32.0957 328.7236 13.96055360480120
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-29T18:22:41,18 SPCS,FENGYUN 1C DEB,1999-025EVR,EARTH,TEME,UTC,SGP4,2021-10-29T12:08:52.820160,13.77705123,0.0225779,99.024,39.6687,198.1945,178.0236,0,U,38825,999,38659,0.0010252,0.00001195,0,7350.175,104.522,1137.991,806.088,DEBRIS,SMALL,PRC,1999,TSC,,3191412,188429705,0 FENGYUN 1C DEB,1 38825U 99025EVR 21302.50616690  .00001195  00000-0  10252-2 0  9990,2 38825  99.0240  39.6687 0225779 198.1945 178.0236 13.77705123386594
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-30T04:55:04,18 SPCS,FENGYUN 1C DEB,1999-025EVS,EARTH,TEME,UTC,SGP4,2021-10-29T17:16:06.524544,14.24871149,0.0055612,99.8796,254.3063,56.7589,303.8899,0,U,38826,999,41524,0.00083646,0.00001931,0,7187.063,101.062,848.897,768.959,DEBRIS,SMALL,PRC,1999,TSC,,3191844,188461704,0 FENGYUN 1C DEB,1 38826U 99025EVS 21302.71951996  .00001931  00000-0  83646-3 0  9991,2 38826  99.8796 254.3063 0055612  56.7589 303.8899 14.24871149415246
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-30T18:17:17,18 SPCS,FENGYUN 1C DEB,1999-025EVT,EARTH,TEME,UTC,SGP4,2021-10-30T04:00:05.954112,14.22225713,0.0247844,98.552,353.2727,49.4233,312.8232,0,U,38827,999,39611,0.00031061,0.00000897,0,7195.972,101.25,996.185,639.49,DEBRIS,SMALL,PRC,1999,TSC,,3192905,188508779,0 FENGYUN 1C DEB,1 38827U 99025EVT 21303.16673558  .00000897  00000-0  31061-3 0  9991,2 38827  98.5520 353.2727 0247844  49.4233 312.8232 14.22225713396112
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,FENGYUN 1C DEB,1999-025EVU,EARTH,TEME,UTC,SGP4,2021-10-31T04:41:17.212704,14.49021277,0.0288091,99.5385,79.6462,318.4171,39.5424,0,U,38828,999,2983,0.0013443,0.00008616,0,7106.984,99.377,933.595,524.103,DEBRIS,SMALL,PRC,1999,TSC,,3194431,188566976,0 FENGYUN 1C DEB,1 38828U 99025EVU 21304.19533811  .00008616  00000-0  13443-2 0  9993,2 38828  99.5385  79.6462 0288091 318.4171  39.5424 14.49021277 29833
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T14:46:11,18 SPCS,FENGYUN 1C DEB,1999-025EVV,EARTH,TEME,UTC,SGP4,2021-11-01T08:34:54.537888,14.05298639,0.0041811,98.8853,338.9295,293.5394,66.1384,0,U,38829,999,55002,0.0002063,0.00000293,0,7253.642,102.469,905.835,845.178,DEBRIS,SMALL,PRC,1999,TSC,,3195682,188624162,0 FENGYUN 1C DEB,1 38829U 99025EVV 21305.35757567  .00000293  00000-0  20630-3 0  9999,2 38829  98.8853 338.9295 0041811 293.5394  66.1384 14.05298639550029
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,FENGYUN 1C DEB,1999-025EVY,EARTH,TEME,UTC,SGP4,2021-10-31T18:42:37.406304,13.97700551,0.0098069,99.3354,298.6633,197.5115,162.2657,0,U,38832,999,42719,0.00080331,0.00001135,0,7279.906,103.026,973.164,830.377,DEBRIS,SMALL,PRC,1999,TSC,,3194950,188601621,0 FENGYUN 1C DEB,1 38832U 99025EVY 21304.77959961  .00001135  00000-0  80331-3 0  9990,2 38832  99.3354 298.6633 0098069 197.5115 162.2657 13.97700551427197
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,NAVSTAR 67 (USA 239),2012-053A,EARTH,TEME,UTC,SGP4,2021-10-30T15:20:48.003072,2.00559182,0.011717,53.5532,212.7716,43.4689,317.4898,0,U,38833,999,6553,0,-0.00000002,0,26560.738,717.993,20493.815,19871.391,PAYLOAD,LARGE,US,2012,AFETR,,3194431,188566476,0 NAVSTAR 67 (USA 239),1 38833U 12053A   21303.63944448 -.00000002  00000-0  00000-0 0  9990,2 38833  53.5532 212.7716 0117170  43.4689 317.4898  2.00559182 65538
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T14:36:10,18 SPCS,DELTA 4 R/B,2012-053B,EARTH,TEME,UTC,SGP4,2021-11-01T04:21:05.705856,1.89445518,0.0260417,52.989,226.9347,97.5657,77.8543,0,U,38834,999,6279,0,-0.00000006,0,27589.614,760.113,21929.959,20492.998,ROCKET BODY,LARGE,US,2012,AFETR,,3195654,188623492,0 DELTA 4 R/B,1 38834U 12053B   21305.18131604 -.00000006  00000-0  00000+0 0  9998,2 38834  52.9890 226.9347 0260417  97.5657  77.8543  1.89445518 62796
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,METEOR 2-6 DEB,1980-073N,EARTH,TEME,UTC,SGP4,2021-10-31T03:30:04.154688,14.26476442,0.0033726,81.2126,245.7088,73.5177,349.2252,0,U,38836,999,47043,0.0014419,0.00003505,0,7181.67,100.948,827.756,779.314,DEBRIS,SMALL,CIS,1980,PKMTR,,3194431,188565981,0 METEOR 2-6 DEB,1 38836U 80073N   21304.14588142  .00003505  00000-0  14419-2 0  9993,2 38836  81.2126 245.7088 0033726  73.5177 349.2252 14.26476442470430
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,METEOR 2-6 DEB,1980-073P,EARTH,TEME,UTC,SGP4,2021-10-31T01:01:55.328736,14.339219,0.0031495,81.2121,206.6113,346.3497,75.4362,0,U,38837,999,43626,0.0015075,0.00004237,0,7156.788,100.424,801.194,756.113,DEBRIS,SMALL,CIS,1980,PKMTR,,3194431,188566232,0 METEOR 2-6 DEB,1 38837U 80073P   21304.04300149  .00004237  00000-0  15075-2 0  9994,2 38837  81.2121 206.6113 0031495 346.3497  75.4362 14.33921900436263
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,METEOR 2-6 DEB,1980-073Q,EARTH,TEME,UTC,SGP4,2021-10-31T17:55:29.674272,14.58666858,0.0013302,81.2154,309.4218,288.0535,71.9213,0,U,38838,999,98345,0.0020193,0.00009442,0,7075.619,98.72,706.896,688.072,DEBRIS,SMALL,CIS,1980,PKMTR,,3194950,188600376,0 METEOR 2-6 DEB,1 38838U 80073Q   21304.74687123  .00009442  00000-0  20193-2 0  9992,2 38838  81.2154 309.4218 0013302 288.0535  71.9213 14.58666858983459
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T06:16:13,18 SPCS,NOAA 8 DEB,1983-022L,EARTH,TEME,UTC,SGP4,2021-10-31T19:57:20.443104,15.39774093,0.0006129,98.3796,155.1171,354.6566,5.4611,0,U,38839,999,49786,0.012207,0.00516828,0,6824.914,93.52,450.962,442.596,DEBRIS,SMALL,US,1983,AFWTR,,3195002,188608956,0 NOAA 8 DEB,1 38839U 83022L   21304.83148661  .00516828  00000-0  12207-1 0  9996,2 38839  98.3796 155.1171 0006129 354.6566   5.4611 15.39774093497868
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T06:56:12,18 SPCS,NOAA 8 DEB,1983-022M,EARTH,TEME,UTC,SGP4,2021-10-31T21:41:47.057568,14.42791494,0.0013035,98.4437,313.9795,329.7241,147.3773,0,U,38840,999,1321,0.00068294,0.00002236,0,7127.427,99.807,758.583,740.002,DEBRIS,SMALL,US,1983,AFWTR,,3195347,188617135,0 NOAA 8 DEB,1 38840U 83022M   21304.90401687  .00002236  00000-0  68294-3 0  9998,2 38840  98.4437 313.9795 0013035 329.7241 147.3773 14.42791494 13211
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T06:36:11,18 SPCS,NOAA 8 DEB,1983-022N,EARTH,TEME,UTC,SGP4,2021-10-31T22:38:15.143712,14.62186872,0.001292,98.3734,4.8882,121.605,51.2549,0,U,38841,999,53463,0.0016885,0.0000847,0,7064.259,98.483,695.251,676.997,DEBRIS,SMALL,US,1983,AFWTR,,3195092,188611487,0 NOAA 8 DEB,1 38841U 83022N   21304.94323083  .00008470  00000-0  16885-2 0  9990,2 38841  98.3734   4.8882 0012920 121.6050  51.2549 14.62186872534631
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,PSLV DEB,2005-017F,EARTH,TEME,UTC,SGP4,2021-10-31T18:11:49.255872,14.84318591,0.0059946,98.1256,276.0508,225.2065,256.0812,0,U,38842,999,60100,0.00019881,0.00001661,0,6993.863,97.014,657.653,573.802,DEBRIS,SMALL,IND,2005,SRI,,3194950,188599876,0 PSLV DEB,1 38842U 05017F   21304.75820898  .00001661  00000-0  19881-3 0  9999,2 38842  98.1256 276.0508 0059946 225.2065 256.0812 14.84318591601006
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,COSMOS 651 DEB,1974-029D,EARTH,TEME,UTC,SGP4,2021-10-31T11:42:07.053696,13.95723748,0.0053052,64.9725,339.8966,251.275,177.3828,0,U,38843,999,9728,0.000090991,0.00000034,0,7286.778,103.172,947.301,869.985,DEBRIS,SMALL,CIS,1974,TTMTR,,3194431,188565231,0 COSMOS 651 DEB,1 38843U 74029D   21304.48758164  .00000034  00000-0  90991-4 0  9990,2 38843  64.9725 339.8966 0053052 251.2750 177.3828 13.95723748 97283
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,COSMOS 1932 DEB,1988-019G,EARTH,TEME,UTC,SGP4,2021-10-31T07:14:10.574592,13.80412151,0.0029052,65.0417,143.571,80.0438,92.1559,0,U,38845,999,38024,0.0001173,0.00000036,0,7340.562,104.317,983.753,941.101,DEBRIS,SMALL,CIS,1988,TTMTR,,3194431,188565982,0 COSMOS 1932 DEB,1 38845U 88019G   21304.30151128  .00000036  00000-0  11730-3 0  9999,2 38845  65.0417 143.5710 0029052  80.0438  92.1559 13.80412151380249
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,GALILEO-FM3,2012-055A,EARTH,TEME,UTC,SGP4,2021-10-30T22:29:16.174464,1.70473806,0.000143,55.0742,148.0112,238.4458,121.6328,0,U,38857,999,5619,0,0.00000083,0,29600.343,844.705,23226.44,23217.975,PAYLOAD,LARGE,ESA,2012,FRGUI,,3194431,188566233,0 GALILEO-FM3,1 38857U 12055A   21303.93699276  .00000083  00000-0  00000-0 0  9995,2 38857  55.0742 148.0112 0001430 238.4458 121.6328  1.70473806 56195
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,GALILEO-FM4,2012-055B,EARTH,TEME,UTC,SGP4,2021-10-31T11:51:27.503712,1.70474105,0.0001361,55.0746,147.9972,116.8883,243.2203,0,U,38858,999,5620,0,0.00000086,0,29600.308,844.703,23226.202,23218.144,PAYLOAD,LARGE,ESA,2012,FRGUI,,3194950,188600377,0 GALILEO-FM4,1 38858U 12055B   21304.49406833  .00000086  00000-0  00000-0 0  9996,2 38858  55.0746 147.9972 0001361 116.8883 243.2203  1.70474105 56204
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,FREGAT R/B,2012-055C,EARTH,TEME,UTC,SGP4,2021-10-30T15:11:47.232384,1.66706482,0.000376,55.0412,152.403,328.0587,32.0153,0,U,38859,999,5509,0,0.00000079,0,30044.629,863.794,23677.791,23655.198,ROCKET BODY,SMALL,CIS,2012,FRGUI,,3194431,188565732,0 FREGAT R/B,1 38859U 12055C   21303.63318556  .00000079  00000-0  00000-0 0  9998,2 38859  55.0412 152.4030 0003760 328.0587  32.0153  1.66706482 55099
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T06:46:11,18 SPCS,SJ-9A,2012-056A,EARTH,TEME,UTC,SGP4,2021-11-01T01:29:07.775520,14.79703949,0.0030329,97.6151,334.5016,40.1457,320.1996,0,U,38860,999,48861,0.000038481,0.00000242,0,7008.396,97.317,651.517,609.005,PAYLOAD,LARGE,PRC,2012,TSC,,3195173,188613435,0 SJ-9A,1 38860U 12056A   21305.06189555  .00000242  00000-0  38481-4 0  9995,2 38860  97.6151 334.5016 0030329  40.1457 320.1996 14.79703949488616
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T06:46:11,18 SPCS,SJ-9B,2012-056B,EARTH,TEME,UTC,SGP4,2021-11-01T02:29:13.783200,14.81687134,0.0019164,97.6277,344.2481,34.7796,325.4672,0,U,38861,999,48898,0.000040497,0.0000027,0,7002.141,97.187,637.425,610.587,PAYLOAD,MEDIUM,PRC,2012,TSC,,3195156,188613148,0 SJ-9B,1 38861U 12056B   21305.10363175  .00000270  00000-0  40497-4 0  9994,2 38861  97.6277 344.2481 0019164  34.7796 325.4672 14.81687134488988
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,CZ-2C DEB,2012-056D,EARTH,TEME,UTC,SGP4,2021-10-31T20:37:14.714112,14.86901315,0.0014335,97.7446,18.7511,345.8868,14.1945,0,U,38863,999,49013,0.00016189,0.00001395,0,6985.761,96.846,617.64,597.612,DEBRIS,LARGE,PRC,2012,TSC,,3194950,188599877,0 CZ-2C DEB,1 38863U 12056D   21304.85919808  .00001395  00000-0  16189-3 0  9996,2 38863  97.7446  18.7511 0014335 345.8868  14.1945 14.86901315490137
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,INTELSAT 23,2012-057A,EARTH,TEME,UTC,SGP4,2021-10-31T18:41:10.602816,1.00273141,0.0001674,0.0087,203.0683,14.6176,49.9168,0,U,38867,999,3300,0,-0.00000277,0,42164.352,1436.077,35793.275,35779.159,PAYLOAD,LARGE,ITSO,2012,TTMTR,,3194950,188600127,0 INTELSAT 23,1 38867U 12057A   21304.77859494 -.00000277  00000-0  00000-0 0  9997,2 38867   0.0087 203.0683 0001674  14.6176  49.9168  1.00273141 33006
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,BREEZE-M R/B,2012-057B,EARTH,TEME,UTC,SGP4,2021-10-31T17:52:49.374624,0.88385175,0.0547457,7.628,68.3337,11.3608,6.6952,0,U,38868,999,2890,0,-0.0000014,0,45865.087,1629.233,41997.869,36976.036,ROCKET BODY,LARGE,CIS,2012,TTMTR,,3194950,188600879,0 BREEZE-M R/B,1 38868U 12057B   21304.74501591 -.00000140  00000-0  00000-0 0  9996,2 38868   7.6280  68.3337 0547457  11.3608   6.6952  0.88385175 28901
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T18:07:15,18 SPCS,BREEZE-M DEB (TANK),2012-057C,EARTH,TEME,UTC,SGP4,2021-10-31T02:18:11.336256,2.29602936,0.7196066,46.0254,319.7937,211.9992,70.3493,0,U,38869,999,7473,0.00012502,-0.00000022,0,24270.77,627.17,35358.041,427.229,DEBRIS,LARGE,CIS,2012,TTMTR,,3194431,188566234,0 BREEZE-M DEB (TANK),1 38869U 12057C   21304.09596454 -.00000022  00000-0  12502-3 0  9999,2 38869  46.0254 319.7937 7196066 211.9992  70.3493  2.29602936 74730
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T06:56:12,18 SPCS,BREEZE-M DEB,2012-044R,EARTH,TEME,UTC,SGP4,2021-10-31T23:59:27.778848,10.93558566,0.225035,50.0208,65.6909,233.7303,103.4283,0,U,38884,999,35215,0.0003474,0.00012248,2.25E-06,8573.809,131.68,4125.081,266.267,DEBRIS,MEDIUM,CIS,2012,TTMTR,,3195272,188616163,0 BREEZE-M DEB,1 38884U 12044R   21304.99962707  .00012248  22467-5  34740-3 0  9995,2 38884  50.0208  65.6909 2250350 233.7303 103.4283 10.93558566352156
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,BREEZE-M DEB,2012-044V,EARTH,TEME,UTC,SGP4,2021-10-31T17:35:37.093344,12.37593802,0.1604519,50.023,317.6945,121.837,254.8786,0,U,38888,999,37828,0.00074328,0.00049097,5.68E-06,7894.957,116.355,2783.583,250.061,DEBRIS,LARGE,CIS,2012,TTMTR,,3194950,188600628,0 BREEZE-M DEB,1 38888U 12044V   21304.73306821  .00049097  56785-5  74328-3 0  9998,2 38888  50.0230 317.6945 1604519 121.8370 254.8786 12.37593802378288
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,BREEZE-M DEB,2012-044BE,EARTH,TEME,UTC,SGP4,2021-10-31T15:16:37.281504,13.93590442,0.0930994,50.1822,278.5025,301.6502,49.6828,0,U,38921,999,39395,0.0015714,0.0020273,0.000011549,7294.212,103.33,1595.164,236.991,DEBRIS,MEDIUM,CIS,2012,TTMTR,,3194950,188601380,0 BREEZE-M DEB,1 38921U 12044BE  21304.63654261  .00202730  11549-4  15714-2 0  9995,2 38921  50.1822 278.5025 0930994 301.6502  49.6828 13.93590442393959
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,BREEZE-M DEB,2012-044BF,EARTH,TEME,UTC,SGP4,2021-10-31T16:33:57.741696,11.39352238,0.2045613,50.0583,38.5759,169.3873,195.7974,0,U,38922,999,36130,0.00072355,0.00033609,3.89E-06,8342.505,126.388,3670.924,257.817,DEBRIS,MEDIUM,CIS,2012,TTMTR,,3194950,188601624,0 BREEZE-M DEB,1 38922U 12044BF  21304.69025164  .00033609  38895-5  72355-3 0  9992,2 38922  50.0583  38.5759 2045613 169.3873 195.7974 11.39352238361304
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,BREEZE-M DEB,2012-044BK,EARTH,TEME,UTC,SGP4,2021-10-31T17:07:09.513120,12.96055639,0.133451,49.9914,107.0988,244.0031,101.7549,0,U,38926,999,39058,0.00060835,0.00040516,5.14E-06,7655.721,111.106,2299.249,255.922,DEBRIS,MEDIUM,CIS,2012,TTMTR,,3194950,188599878,0 BREEZE-M DEB,1 38926U 12044BK  21304.71330455  .00040516  51359-5  60835-3 0  9996,2 38926  49.9914 107.0988 1334510 244.0031 101.7549 12.96055639390588
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-31T22:26:11,18 SPCS,BREEZE-M DEB,2012-044CH,EARTH,TEME,UTC,SGP4,2021-10-31T14:02:40.321824,12.65234511,0.1473186,50.0594,46.9885,327.6285,24.1902,0,U,38948,999,38446,0.00075732,0.00047938,5.04E-06,7779.55,113.813,2547.488,255.343,DEBRIS,SMALL,CIS,2012,TTMTR,,3194501,188575135,0 BREEZE-M DEB,1 38948U 12044CH  21304.58518891  .00047938  50377-5  75732-3 0  9993,2 38948  50.0594  46.9885 1473186 327.6285  24.1902 12.65234511384463
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T04:58:37,18 SPCS,BEIDOU 16,2012-059A,EARTH,TEME,UTC,SGP4,2021-10-31T22:11:12.747840,1.00268835,0.000964,1.4228,84.2574,275.5044,97.4903,0,U,38953,999,3311,0,-0.00000166,0,42165.559,1436.139,35828.072,35746.776,PAYLOAD,LARGE,PRC,2012,XSC,,3194950,188600880,0 BEIDOU 16,1 38953U 12059A   21304.92445310 -.00000166  00000-0  00000-0 0  9997,2 38953   1.4228  84.2574 0009640 275.5044  97.4903  1.00268835 33116
2,GENERATED VIA SPACE-TRACK.ORG API,2021-10-29T07:26:12,18 SPCS,CZ-3C R/B,2012-059B,EARTH,TEME,UTC,SGP4,2021-10-28T15:03:38.226528,3.54210467,0.6371571,19.9951,226.9721,268.9272,22.8787,0,U,38954,999,9921,0.00076548,0.00011477,0,18178.62,406.538,23383.122,217.848,ROCKET BODY,LARGE,PRC,2012,XSC,,3189973,188381800,0 CZ-3C R/B,1 38954U 12059B   21301.62752577  .00011477  00000-0  76548-3 0  9997,2 38954  19.9951 226.9721 6371571 268.9272  22.8787  3.54210467 99217
2,GENERATED VIA SPACE-TRACK.ORG API,2021-11-01T14:56:11,18 SPCS,BREEZE-M DEB,2012-044CQ,EARTH,TEME,UTC,SGP4,2021-10-28T00:36:01.089504,12.76535307,0.1432872,50.0042,173.3177,249.2302,94.9539,0,U,38957,999,38065,0.00050205,0.00037977,4.83E-06,7733.569,112.805,2463.555,247.312,DEBRIS,SMALL,CIS,2012,TTMTR,,3195714,188624501,0 BREEZE-M DEB,1 38957U 12044CQ  21301.02501261  .00037977  48254-5  50205-3 0  9993,2 38957  50.0042 173.3177 1432872 249.2302  94.9539 12.76535307380653
